course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
HIST 459,HIST,459,Postcolonial/Queer,3 or 4 Hours,Same as GWS 459. See GWS 459.,,,,,,,"[HIST 459 Postcolonial/Queer credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/459>)

Same as [GWS 459](<https://catalog.illinois.edu/search/?P=GWS%20459>). See [GWS 459](<https://catalog.illinois.edu/search/?P=GWS%20459>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 461,HIST,461,Russia- Peter the Great to Rev,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","Culture, society, and politics in Imperial Russia, focusing on power and resistance, the lives and culture of ordinary Russians, and competing ideas about the state, the individual, community, nation, religion, and morality. 3 undergraduate hours. 2 or 4 graduate hours. For higher credit, graduate students will be required to do more reading and to write an additional paper.",,,,,,,"[HIST 461 Russia- Peter the Great to Rev credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/461>)

Culture, society, and politics in Imperial Russia, focusing on power and resistance, the lives and culture of ordinary Russians, and competing ideas about the state, the individual, community, nation, religion, and morality. 3 undergraduate hours. 2 or 4 graduate hours. For higher credit, graduate students will be required to do more reading and to write an additional paper.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 462,HIST,462,Soviet Union Since 1917,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","Political, social, and economic development of the USSR since the 1917 revolutions that brought the Bolsheviks to power; social change and social engineering; political struggles among Stalin and his rivals; the ""Stalin revolution"" from above and economic modernization; the USSR's emergence through World War II and the Cold War as a world power; ""developed socialist"" society. 3 undergraduate hours. 2 or 4 graduate hours. Graduate students will write an additional substantial paper and engage in special discussion sections.",,,,,,,"[HIST 462 Soviet Union Since 1917 credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/462>)

Political, social, and economic development of the USSR since the 1917 revolutions that brought the Bolsheviks to power; social change and social engineering; political struggles among Stalin and his rivals; the ""Stalin revolution"" from above and economic modernization; the USSR's emergence through World War II and the Cold War as a world power; ""developed socialist"" society. 3 undergraduate hours. 2 or 4 graduate hours. Graduate students will write an additional substantial paper and engage in special discussion sections.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 467,HIST,467,Eastern Europe,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","The political, economic, and cultural history of Poland, Czechoslovakia, Hungary, Rumania, Yugoslavia, Bulgaria, Greece, and Albania; particular emphasis upon the post-World War II era. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[HIST 467 Eastern Europe credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/467>)

The political, economic, and cultural history of Poland, Czechoslovakia, Hungary, Rumania, Yugoslavia, Bulgaria, Greece, and Albania; particular emphasis upon the post-World War II era. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 468,HIST,468,Locating Queer Culture,3 Hours,Same as GWS 467. See GWS 467.,,,,,,,"[HIST 468 Locating Queer Culture credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/468>)

Same as [GWS 467](<https://catalog.illinois.edu/search/?P=GWS%20467>). See [GWS 467](<https://catalog.illinois.edu/search/?P=GWS%20467>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 476,HIST,476,History of the American West,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Examines the changing image of the American West by focusing on the process of conquest and resistance present within the region's history. Same as LLS 475. 3 undergraduate hours. 4 graduate hours.,,,,,,,"[HIST 476 History of the American West credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/476>)

Examines the changing image of the American West by focusing on the process of conquest and resistance present within the region's history. Same as [LLS 475](<https://catalog.illinois.edu/search/?P=LLS%20475>). 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 478,HIST,478,"The Black Liberation Movement, 1955-Present",3 or 4 Hours,Same as AFRO 474. See AFRO 474.,,,Advanced Composition,,,,"[HIST 478 The Black Liberation Movement, 1955-Present credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/478>)

Same as [AFRO 474](<https://catalog.illinois.edu/search/?P=AFRO%20474>). See [AFRO 474](<https://catalog.illinois.edu/search/?P=AFRO%20474>).
This course satisfies the General Education Criteria for:
Advanced Composition",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 480,HIST,480,US Work Class Hist Since 1780,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","Focuses on working class formation, culture, ideas, and organization; examines daily experience of work and community life; special emphasis on race, ethnicity, and gender in the process of class formation; labor relations and the changing patterns of working class protest and accommodation. Same as LER 480. 3 undergraduate hours. 2 or 4 graduate hours.",,,,,,,"[HIST 480 US Work Class Hist Since 1780 credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/480>)

Focuses on working class formation, culture, ideas, and organization; examines daily experience of work and community life; special emphasis on race, ethnicity, and gender in the process of class formation; labor relations and the changing patterns of working class protest and accommodation. Same as [LER 480](<https://catalog.illinois.edu/search/?P=LER%20480>). 3 undergraduate hours. 2 or 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 481,HIST,481,20th Century US Culture Wars,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","What ideas does ""American Culture"" include? How does it incorporate diverse religious traditions as well as new scientific perspectives? How are ethnicity, gender and race important? Topics of current ""cultural wars"", these and other questions about cultural conflict in the US have been hotly debated for over a century. This course explores such culture wars in the 20th century US and helps students evaluate contested cultural concepts they have produced, including pragmatism, pluralism, religious diversity, scientific objectivity, economic equality, as well as ""popular,"" ""high"" and ""democratic"" culture. Same as REL 479. 3 undergraduate hours. 2 or 4 graduate hours.",,,,,,,"[HIST 481 20th Century US Culture Wars credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/481>)

What ideas does ""American Culture"" include? How does it incorporate diverse religious traditions as well as new scientific perspectives? How are ethnicity, gender and race important? Topics of current ""cultural wars"", these and other questions about cultural conflict in the US have been hotly debated for over a century. This course explores such culture wars in the 20th century US and helps students evaluate contested cultural concepts they have produced, including pragmatism, pluralism, religious diversity, scientific objectivity, economic equality, as well as ""popular,"" ""high"" and ""democratic"" culture. Same as [REL 479](<https://catalog.illinois.edu/search/?P=REL%20479>). 3 undergraduate hours. 2 or 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 482,HIST,482,Slavery in the United States,3 or 4 Hours,Same as AFRO 460. See AFRO 460.,,,Advanced Composition,,,,"[HIST 482 Slavery in the United States credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/482>)

Same as [AFRO 460](<https://catalog.illinois.edu/search/?P=AFRO%20460>). See [AFRO 460](<https://catalog.illinois.edu/search/?P=AFRO%20460>).
This course satisfies the General Education Criteria for:
Advanced Composition",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 486,HIST,486,Revivalism and Evangelicalism,3 or 4 Hours,Same as REL 435. See REL 435.,,,,,,,"[HIST 486 Revivalism and Evangelicalism credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/486>)

Same as [REL 435](<https://catalog.illinois.edu/search/?P=REL%20435>). See [REL 435](<https://catalog.illinois.edu/search/?P=REL%20435>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 488,HIST,488,The American Political Divide,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Examines the diversity of political thought in the twentieth century by exploring the ways that Americans from diverse backgrounds have talked about, made sense of, and sought to influence change in modern American government. Throughout the course, students will examine the enduring debate about the proper role of the federal government, which has been central to some of the fiercest ideological divides in American history. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[HIST 488 The American Political Divide credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/488>)

Examines the diversity of political thought in the twentieth century by exploring the ways that Americans from diverse backgrounds have talked about, made sense of, and sought to influence change in modern American government. Throughout the course, students will examine the enduring debate about the proper role of the federal government, which has been central to some of the fiercest ideological divides in American history. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 490,HIST,490,Honors Independent Study,"3 Hours
No graduate credit.","Independent reading, research, and writing under the supervision of an individual instructor. Seniors in the History Honors Program taking this course in place of the Honors Senior Thesis must complete a substantive research paper (25-30 pages). No graduate credit. May be repeated to a maximum of 6 hours. Each 3-hour class must be taken with a different instructor. Prerequisite: Admission to the History Honors Program; or junior or senior of high standing with the consent of the Director of Undergraduate Studies.",Prerequisite: Admission to the History Honors Program; or junior or senior of high standing with the consent of the Director of Undergraduate Studies.,No graduate credit.,,,,,"[HIST 490 Honors Independent Study credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/490>)

Independent reading, research, and writing under the supervision of an individual instructor. Seniors in the History Honors Program taking this course in place of the Honors Senior Thesis must complete a substantive research paper (25-30 pages). No graduate credit. May be repeated to a maximum of 6 hours. Each 3-hour class must be taken with a different instructor. Prerequisite: Admission to the History Honors Program; or junior or senior of high standing with the consent of the Director of Undergraduate Studies.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 491,HIST,491,Directed Research in Digital History,"1 to 4 Hours
1 to 3 undergraduate hours. 1 to 4 graduate hours.",Advanced projects in Digital History undertaken with a faculty supervisor. 1 to 3 undergraduate hours. 1 to 4 graduate hours. Approved for Letter and S/U grading. May be repeated in separate terms to a maximum of 6 undergraduate hours or 4 graduate hours. Prerequisite: Consent of sponsoring faculty supervisor and Director of Undergraduate Studies or Director of Graduate Studies required for all students.,Prerequisite: Consent of sponsoring faculty supervisor and Director of Undergraduate Studies or Director of Graduate Studies required for all students.,,,,,,"[HIST 491 Directed Research in Digital History credit: 1 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/491>)

Advanced projects in Digital History undertaken with a faculty supervisor. 1 to 3 undergraduate hours. 1 to 4 graduate hours. Approved for Letter and S/U grading. May be repeated in separate terms to a maximum of 6 undergraduate hours or 4 graduate hours. Prerequisite: Consent of sponsoring faculty supervisor and Director of Undergraduate Studies or Director of Graduate Studies required for all students.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 492,HIST,492,Historiography and Methodology,"3 Hours
3 undergraduate hours. No graduate credit.","This is a seminar for all students in the History Honors Program and other advanced students interested in honors level study of historiography and methodology. Students intending to write a senior honors thesis should take it no later than the spring of the Junior year. Students will study the development of the historian's craft and will be exposed to new research methods and techniques. The course will culminate in the preparation of a research proposal, developed in consultation with an individual faculty advisor. The instructor of HIST 492 and the Director of Undergraduate Studies will assist students intending to write a thesis in the selection of an appropriate mentor. 3 undergraduate hours. No graduate credit. Prerequisite: Admission to the History Honors Program or consent of the Director of Undergraduate Studies.",Prerequisite: Admission to the History Honors Program or consent of the Director of Undergraduate Studies.,No graduate credit.,,,,,"[HIST 492 Historiography and Methodology credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/492>)

This is a seminar for all students in the History Honors Program and other advanced students interested in honors level study of historiography and methodology. Students intending to write a senior honors thesis should take it no later than the spring of the Junior year. Students will study the development of the historian's craft and will be exposed to new research methods and techniques. The course will culminate in the preparation of a research proposal, developed in consultation with an individual faculty advisor. The instructor of [HIST 492](<https://catalog.illinois.edu/search/?P=HIST%20492>) and the Director of Undergraduate Studies will assist students intending to write a thesis in the selection of an appropriate mentor. 3 undergraduate hours. No graduate credit. Prerequisite: Admission to the History Honors Program or consent of the Director of Undergraduate Studies.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 493,HIST,493,Honors Senior Thesis,"3 Hours
3 undergraduate hours. No graduate credit.","Two-term independent research and writing project under the supervision of a faculty advisor. Students enrolled in this course must submit a completed Honors Senior Thesis at the end of the second term, for evaluation by the faculty advisor and a second reader. 3 undergraduate hours. No graduate credit. Must be repeated for a total of 6 hours. Students will receive separate grades for each semester's work. Prerequisite: Admission to the History Honors Program and consent of supervising professor; HIST 492; concurrent enrollment in HIST 499 is required.",Prerequisite: Admission to the History Honors Program and consent of supervising professor; HIST 492; concurrent enrollment in HIST 499 is required.,No graduate credit.,,,,,"[HIST 493 Honors Senior Thesis credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/493>)

Two-term independent research and writing project under the supervision of a faculty advisor. Students enrolled in this course must submit a completed Honors Senior Thesis at the end of the second term, for evaluation by the faculty advisor and a second reader. 3 undergraduate hours. No graduate credit. Must be repeated for a total of 6 hours. Students will receive separate grades for each semester's work. Prerequisite: Admission to the History Honors Program and consent of supervising professor; [HIST 492](<https://catalog.illinois.edu/search/?P=HIST%20492>); concurrent enrollment in [HIST 499](<https://catalog.illinois.edu/search/?P=HIST%20499>) is required.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 498,HIST,498,Research and Writing Seminar,"3 Hours
3 undergraduate hours. No graduate credit.","Capstone course required of all majors. Students will make history by researching and writing a work of original scholarship. Several of these seminars are offered each term and each focuses on a special topic, thus allowing students with similar interests to work through the process of gathering, interpreting, and organizing historical evidence under the direction of an expert in the field. The topics on offer each semester will be listed in the Class Schedule and described in the department's course guide at http://www.history.illinois.edu. 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours.",,No graduate credit.,Advanced Composition,,,,"[HIST 498 Research and Writing Seminar credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/498>)

Capstone course required of all majors. Students will make history by researching and writing a work of original scholarship. Several of these seminars are offered each term and each focuses on a special topic, thus allowing students with similar interests to work through the process of gathering, interpreting, and organizing historical evidence under the direction of an expert in the field. The topics on offer each semester will be listed in the Class Schedule and described in the department's course guide at http://www.history.illinois.edu. 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours.
This course satisfies the General Education Criteria for:
Advanced Composition",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 499,HIST,499,Thesis Seminar,"1 to 2 Hours
1 to 2 undergraduate hours. 1 to 2 graduate hours.","A required seminar for all seniors writing Honor Theses in history, this course will meet throughout the year and will supplement individual students' meetings with their primary advisors. Provides an intellectually supportive environment in which students work together on common methodological problems, share the results of their research, and critique developing projects. 1 to 2 undergraduate hours. 1 to 2 graduate hours. Approved for both Letter and S/U grading. May be repeated in separate terms to a maximum of 3 hours. Prerequisite: Admission to the History Honors Program; HIST 492. Concurrent enrollment in HIST 493 is required.",Prerequisite: Admission to the History Honors Program; HIST 492.,,,,,,"[HIST 499 Thesis Seminar credit: 1 to 2 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/499>)

A required seminar for all seniors writing Honor Theses in history, this course will meet throughout the year and will supplement individual students' meetings with their primary advisors. Provides an intellectually supportive environment in which students work together on common methodological problems, share the results of their research, and critique developing projects. 1 to 2 undergraduate hours. 1 to 2 graduate hours. Approved for both Letter and S/U grading. May be repeated in separate terms to a maximum of 3 hours. Prerequisite: Admission to the History Honors Program; [HIST 492](<https://catalog.illinois.edu/search/?P=HIST%20492>). Concurrent enrollment in [HIST 493](<https://catalog.illinois.edu/search/?P=HIST%20493>) is required.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 502,HIST,502,Prob in Comparative History,4 Hours,"Intensive comparative examinations of particular issues in the histories of multiple countries, cultures or periods; emphasizes methodology, the discipline of comparative history, and the nature of historiography in a cross-cultural and interdisciplinary context. May be repeated to a maximum of 12 hours.",,,,,,,"[HIST 502 Prob in Comparative History credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/502>)

Intensive comparative examinations of particular issues in the histories of multiple countries, cultures or periods; emphasizes methodology, the discipline of comparative history, and the nature of historiography in a cross-cultural and interdisciplinary context. May be repeated to a maximum of 12 hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 503,HIST,503,Prob in Comp Women's Hist,4 Hours,Examines major works in global women's history from about 1700 to 1950. Introduces students to major themes in women's history as well as major historiographical debates. Topics will be listed in the department's course guide at http://www.history.illinois.edu. Same as GWS 501. May be repeated to a maximum of 12 hours if topics vary.,,,,,,,"[HIST 503 Prob in Comp Women's Hist credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/503>)

Examines major works in global women's history from about 1700 to 1950. Introduces students to major themes in women's history as well as major historiographical debates. Topics will be listed in the department's course guide at http://www.history.illinois.edu. Same as [GWS 501](<https://catalog.illinois.edu/search/?P=GWS%20501>). May be repeated to a maximum of 12 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 504,HIST,504,Problems in the History of Science and Medicine,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 504 Problems in the History of Science and Medicine credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/504>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 505,HIST,505,Research Seminar: Science and Medicine,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 505 Research Seminar: Science and Medicine credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/505>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 507,HIST,507,Prob in Latin American Hist,4 Hours,Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary.,,,,,,,"[HIST 507 Prob in Latin American Hist credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/507>)

Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 508,HIST,508,Research Seminar: Latin America,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 508 Research Seminar: Latin America credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/508>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 510,HIST,510,Problems in African History,4 Hours,Topics will be listed in the department's course guide at http://www.history.illinois.edu. Same as AFST 510. May be repeated to a maximum of 12 hours if topics vary.,,,,,,,"[HIST 510 Problems in African History credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/510>)

Topics will be listed in the department's course guide at http://www.history.illinois.edu. Same as [AFST 510](<https://catalog.illinois.edu/search/?P=AFST%20510>). May be repeated to a maximum of 12 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 511,HIST,511,Research Seminar: Africa,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. Same as AFST 511. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: One upper-level African history course or consent of instructor.,Prerequisite: One upper-level African history course or consent of instructor.,,,,,,"[HIST 511 Research Seminar: Africa credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/511>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. Same as [AFST 511](<https://catalog.illinois.edu/search/?P=AFST%20511>). May be repeated to a maximum of 12 hours if topics vary. Prerequisite: One upper-level African history course or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 519,HIST,519,Colonialism & Postcolonialism,4 Hours,Same as ANTH 504. See ANTH 504.,,,,,,,"[HIST 519 Colonialism & Postcolonialism credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/519>)

Same as [ANTH 504](<https://catalog.illinois.edu/search/?P=ANTH%20504>). See [ANTH 504](<https://catalog.illinois.edu/search/?P=ANTH%20504>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 520,HIST,520,Problems in Chinese History,4 Hours,Topics will be listed in the department's course guide at http://www.history.illinois.edu. Same as EALC 520. May be repeated to a maximum of 12 hours if topics vary.,,,,,,,"[HIST 520 Problems in Chinese History credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/520>)

Topics will be listed in the department's course guide at http://www.history.illinois.edu. Same as [EALC 520](<https://catalog.illinois.edu/search/?P=EALC%20520>). May be repeated to a maximum of 12 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 521,HIST,521,Research Seminar: China,4 Hours,"Research Seminar in Chinese history designed to provide training to graduate students in research skills with an emphasis on the use of source materials in Chinese language. Same as EALC 522. May be repeated to a maximum of 8 graduate hours in separate terms. Prerequisite: Proficiency in written Classical or Modern Chinese, EALC 500 for EALC graduate students, and HIST 520 for History graduate students, or the consent of instructor.","Prerequisite: Proficiency in written Classical or Modern Chinese, EALC 500 for EALC graduate students, and HIST 520 for History graduate students, or the consent of instructor.",,,,,,"[HIST 521 Research Seminar: China credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/521>)

Research Seminar in Chinese history designed to provide training to graduate students in research skills with an emphasis on the use of source materials in Chinese language. Same as [EALC 522](<https://catalog.illinois.edu/search/?P=EALC%20522>). May be repeated to a maximum of 8 graduate hours in separate terms. Prerequisite: Proficiency in written Classical or Modern Chinese, [EALC 500](<https://catalog.illinois.edu/search/?P=EALC%20500>) for EALC graduate students, and [HIST 520](<https://catalog.illinois.edu/search/?P=HIST%20520>) for History graduate students, or the consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 526,HIST,526,Problems in Japanese History,4 Hours,Period covered will alternate between the Early Modern (1550 - 1850) and Modern (1850 - present) eras. Same as EALC 526. May be repeated to a maximum of 8 hours.,,,,,,,"[HIST 526 Problems in Japanese History credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/526>)

Period covered will alternate between the Early Modern (1550 - 1850) and Modern (1850 - present) eras. Same as [EALC 526](<https://catalog.illinois.edu/search/?P=EALC%20526>). May be repeated to a maximum of 8 hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 527,HIST,527,Research Seminar: Japan,4 Hours,"Period covered will alternate between the Early Modern (1550 - 1850) and Modern (1850 - present) eras. Same as EALC 527. May be repeated to a maximum of 8 hours if topics vary. Prerequisite: Graduate standing in HIST, EALC, or other related discipline and reading knowledge of Japanese, or consent of instructor. By permission of instructor. Same as EALC 527. May be repeated to a maximum of 8 hours if topics vary. Prerequisite: Graduate standing in HIST, EALC, or other related discipline and reading knowledge of Japanese, or consent of instructor.","Prerequisite: Graduate standing in HIST, EALC, or other related discipline and reading knowledge of Japanese, or consent of instructor.

Prerequisite: Graduate standing in HIST, EALC, or other related discipline and reading knowledge of Japanese, or consent of instructor.",,,,,,"[HIST 527 Research Seminar: Japan credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/527>)

Period covered will alternate between the Early Modern (1550 - 1850) and Modern (1850 - present) eras. Same as [EALC 527](<https://catalog.illinois.edu/search/?P=EALC%20527>). May be repeated to a maximum of 8 hours if topics vary. Prerequisite: Graduate standing in HIST, EALC, or other related discipline and reading knowledge of Japanese, or consent of instructor. By permission of instructor. Same as [EALC 527](<https://catalog.illinois.edu/search/?P=EALC%20527>). May be repeated to a maximum of 8 hours if topics vary. Prerequisite: Graduate standing in HIST, EALC, or other related discipline and reading knowledge of Japanese, or consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 535,HIST,535,Prob Middle Eastern History,4 Hours,"Covers, in depth, major problems of specific periods and areas and the relevant literature of Near and Middle Eastern History, which will vary from term to term. May be repeated to a maximum of 8 hours if topics vary.",,,,,,,"[HIST 535 Prob Middle Eastern History credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/535>)

Covers, in depth, major problems of specific periods and areas and the relevant literature of Near and Middle Eastern History, which will vary from term to term. May be repeated to a maximum of 8 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 536,HIST,536,Research Seminar: Middle East,4 Hours,Investigates research topics in Near and Middle Eastern history in accordance with students' needs. Topics may vary from term to term. Students will prepare oral and written reports. May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 536 Research Seminar: Middle East credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/536>)

Investigates research topics in Near and Middle Eastern history in accordance with students' needs. Topics may vary from term to term. Students will prepare oral and written reports. May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 542,HIST,542,Problems in Medieval History,4 Hours,Topics will be listed in the department's course guide at http://www.history.illinois.edu. Same as MDVL 542. May be repeated to a maximum of 12 hours if topics vary.,,,,,,,"[HIST 542 Problems in Medieval History credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/542>)

Topics will be listed in the department's course guide at http://www.history.illinois.edu. Same as [MDVL 542](<https://catalog.illinois.edu/search/?P=MDVL%20542>). May be repeated to a maximum of 12 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 543,HIST,543,Research Seminar: Medieval,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. Same as MDVL 543. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 543 Research Seminar: Medieval credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/543>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. Same as [MDVL 543](<https://catalog.illinois.edu/search/?P=MDVL%20543>). May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 545,HIST,545,Research Seminar: Early Modern Europe,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 545 Research Seminar: Early Modern Europe credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/545>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 546,HIST,546,Prob English Hist Since 1688,4 Hours,Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary.,,,,,,,"[HIST 546 Prob English Hist Since 1688 credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/546>)

Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
